Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
chic-parquet-mini-lvt-flooring-dry-back-sierra-oak-346,Chic Parquet Mini LVT Flooring Dry Back Sierra Oak 346,<h2>Chic Parquet Mini LVT Flooring Dry Back Sierra Oak 346</h2><p>Elegant herringbone pattern flooring from Factory Direct Flooring. A classic design that adds character to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.</p>,Factory Direct Flooring,,Herringbone Flooring,herringbone-flooring,true,Title,Default Title,,,,,,,,73971-58346,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/chic_parquet_mini_lvt_dry_back_sierra_oak_346_1_1.jpg?v=1779041646,1,Chic Parquet Mini LVT Flooring Dry Back Sierra Oak 346,false,Chic Parquet Mini LVT Flooring Dry Back Sierra Oak 346,Elegant herringbone pattern flooring from Factory Direct Flooring. A classic design that adds character to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.,,kg,,,active
chic-parquet-mini-lvt-flooring-dry-back-sierra-oak-346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/chic_parquet_mini_lvt_dry_back_sierra_oak_346_1.jpg?v=1779041647,2,Chic Parquet Mini LVT Flooring Dry Back Sierra Oak 346,,,,,,,,
chic-parquet-mini-lvt-flooring-dry-back-country-oak-852,Chic Parquet Mini LVT Flooring Dry Back Country Oak 852,<h2>Chic Parquet Mini LVT Flooring Dry Back Country Oak 852</h2><p>Elegant herringbone pattern flooring from Factory Direct Flooring. A classic design that adds character to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.</p>,Factory Direct Flooring,,Herringbone Flooring,herringbone-flooring,true,Title,Default Title,,,,,,,,73969-54852,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/chic_parquet_mini_lvt_dry_back_country_oak_852_2_1.jpg?v=1779041646,1,Chic Parquet Mini LVT Flooring Dry Back Country Oak 852,false,Chic Parquet Mini LVT Flooring Dry Back Country Oak 852,Elegant herringbone pattern flooring from Factory Direct Flooring. A classic design that adds character to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.,,kg,,,active
chic-parquet-mini-lvt-flooring-dry-back-country-oak-852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/chic_parquet_mini_lvt_dry_back_country_oak_852_1.jpg?v=1779041646,2,Chic Parquet Mini LVT Flooring Dry Back Country Oak 852,,,,,,,,
chic-parquet-mini-lvt-flooring-dry-back-country-oak-991,Chic Parquet Mini LVT Flooring Dry Back Country Oak 991,<h2>Chic Parquet Mini LVT Flooring Dry Back Country Oak 991</h2><p>Elegant herringbone pattern flooring from Factory Direct Flooring. A classic design that adds character to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.</p>,Factory Direct Flooring,,Herringbone Flooring,herringbone-flooring,true,Title,Default Title,,,,,,,,73968-54991,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/chic_parquet_mini_lvt_dry_back_country_oak_991_1_1.jpg?v=1779041645,1,Chic Parquet Mini LVT Flooring Dry Back Country Oak 991,false,Chic Parquet Mini LVT Flooring Dry Back Country Oak 991,Elegant herringbone pattern flooring from Factory Direct Flooring. A classic design that adds character to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.,,kg,,,active
chic-parquet-mini-lvt-flooring-dry-back-country-oak-991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/chic_parquet_mini_lvt_dry_back_country_oak_991_4_1.jpg?v=1779041645,2,Chic Parquet Mini LVT Flooring Dry Back Country Oak 991,,,,,,,,
chic-parquet-mini-lvt-flooring-dry-back-blackjack-oak-229,Chic Parquet Mini LVT Flooring Dry Back Blackjack Oak 229,<h2>Chic Parquet Mini LVT Flooring Dry Back Blackjack Oak 229</h2><p>Elegant herringbone pattern flooring from Factory Direct Flooring. A classic design that adds character to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.</p>,Factory Direct Flooring,,Herringbone Flooring,herringbone-flooring,true,Title,Default Title,,,,,,,,73967-22229,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/chic_parquet_mini_lvt_dry_back_blackjack_oak_229_5.jpg?v=1779041644,1,Chic Parquet Mini LVT Flooring Dry Back Blackjack Oak 229,false,Chic Parquet Mini LVT Flooring Dry Back Blackjack Oak 229,Elegant herringbone pattern flooring from Factory Direct Flooring. A classic design that adds character to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.,,kg,,,active
chic-parquet-mini-lvt-flooring-dry-back-blackjack-oak-229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/chic_parquet_mini_lvt_dry_back_blackjack_oak_229_1.jpg?v=1779041644,2,Chic Parquet Mini LVT Flooring Dry Back Blackjack Oak 229,,,,,,,,
chic-parquet-lvt-flooring-dry-back-pale-oak-8008,Chic Parquet LVT Flooring Dry Back Pale Oak 8008,<h2>Chic Parquet LVT Flooring Dry Back Pale Oak 8008</h2><p>Elegant herringbone pattern flooring from Factory Direct Flooring. A classic design that adds character to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.</p>,Factory Direct Flooring,,Herringbone Flooring,herringbone-flooring,true,Title,Default Title,,,,,,,,73958-8008,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/chic_parquet_lvt_dry_back_pale_oak_8008_1.jpg?v=1779041643,1,Chic Parquet LVT Flooring Dry Back Pale Oak 8008,false,Chic Parquet LVT Flooring Dry Back Pale Oak 8008,Elegant herringbone pattern flooring from Factory Direct Flooring. A classic design that adds character to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.,,kg,,,active
chic-parquet-lvt-flooring-dry-back-pale-oak-8008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/chic_parquet_lvt_dry_back_pale_oak_8008_1_1.jpg?v=1779041643,2,Chic Parquet LVT Flooring Dry Back Pale Oak 8008,,,,,,,,
chic-parquet-lvt-flooring-dry-back-oak-grey-8007,Chic Parquet LVT Flooring Dry Back Oak Grey 8007,<h2>Chic Parquet LVT Flooring Dry Back Oak Grey 8007</h2><p>Elegant herringbone pattern flooring from Factory Direct Flooring. A classic design that adds character to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.</p>,Factory Direct Flooring,,Herringbone Flooring,herringbone-flooring,true,Title,Default Title,,,,,,,,73957-8007,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/chic_parquet_lvt_dry_back_oak_grey_8007_2_1.jpg?v=1779041642,1,Chic Parquet LVT Flooring Dry Back Oak Grey 8007,false,Chic Parquet LVT Flooring Dry Back Oak Grey 8007,Elegant herringbone pattern flooring from Factory Direct Flooring. A classic design that adds character to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.,,kg,,,active
chic-parquet-lvt-flooring-dry-back-oak-grey-8007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/chic_parquet_lvt_dry_back_oak_grey_8007_2.jpg?v=1779041641,2,Chic Parquet LVT Flooring Dry Back Oak Grey 8007,,,,,,,,
chic-parquet-lvt-dry-back-flooring-driftwood-8006,Chic Parquet LVT Dry Back Flooring Driftwood 8006,<h2>Chic Parquet LVT Dry Back Flooring Driftwood 8006</h2><p>Elegant herringbone pattern flooring from Factory Direct Flooring. A classic design that adds character to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.</p>,Factory Direct Flooring,,Herringbone Flooring,herringbone-flooring,true,Title,Default Title,,,,,,,,73956-8006,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/chic_parquet_lvt_dry_back_driftwood_8006_5_1.jpg?v=1779041641,1,Chic Parquet LVT Dry Back Flooring Driftwood 8006,false,Chic Parquet LVT Dry Back Flooring Driftwood 8006,Elegant herringbone pattern flooring from Factory Direct Flooring. A classic design that adds character to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.,,kg,,,active
chic-parquet-lvt-dry-back-flooring-driftwood-8006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/chic_parquet_lvt_dry_back_driftwood_8006_4_1.jpg?v=1779041641,2,Chic Parquet LVT Dry Back Flooring Driftwood 8006,,,,,,,,
chic-parquet-lvt-flooring-dry-back-oak-limed-8005,Chic Parquet LVT Flooring Dry Back Oak Limed 8005,<h2>Chic Parquet LVT Flooring Dry Back Oak Limed 8005</h2><p>Elegant herringbone pattern flooring from Factory Direct Flooring. A classic design that adds character to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.</p>,Factory Direct Flooring,,Herringbone Flooring,herringbone-flooring,true,Title,Default Title,,,,,,,,73955-8005,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/chic_parquet_lvt_dry_back_oak_limed_8005_1_1.jpg?v=1779041640,1,Chic Parquet LVT Flooring Dry Back Oak Limed 8005,false,Chic Parquet LVT Flooring Dry Back Oak Limed 8005,Elegant herringbone pattern flooring from Factory Direct Flooring. A classic design that adds character to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.,,kg,,,active
chic-parquet-lvt-flooring-dry-back-oak-limed-8005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/chic_parquet_lvt_dry_back_oak_limed_8005_3_1.jpg?v=1779041640,2,Chic Parquet LVT Flooring Dry Back Oak Limed 8005,,,,,,,,
chic-parquet-lvt-flooring-dry-back-oak-diverse-8004,Chic Parquet LVT Flooring Dry Back Oak Diverse 8004,<h2>Chic Parquet LVT Flooring Dry Back Oak Diverse 8004</h2><p>Elegant herringbone pattern flooring from Factory Direct Flooring. A classic design that adds character to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.</p>,Factory Direct Flooring,,Herringbone Flooring,herringbone-flooring,true,Title,Default Title,,,,,,,,73954-8004,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/chic_parquet_lvt_dry_back_oak_diverse_8004_1_1.jpg?v=1779041639,1,Chic Parquet LVT Flooring Dry Back Oak Diverse 8004,false,Chic Parquet LVT Flooring Dry Back Oak Diverse 8004,Elegant herringbone pattern flooring from Factory Direct Flooring. A classic design that adds character to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.,,kg,,,active
chic-parquet-lvt-flooring-dry-back-oak-diverse-8004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/chic_parquet_lvt_dry_back_oak_diverse_8004_15.jpg?v=1779041639,2,Chic Parquet LVT Flooring Dry Back Oak Diverse 8004,,,,,,,,
chic-parquet-lvt-flooring-dry-back-light-walnut-8003,Chic Parquet LVT Flooring Dry Back Light Walnut 8003,<h2>Chic Parquet LVT Flooring Dry Back Light Walnut 8003</h2><p>Elegant herringbone pattern flooring from Factory Direct Flooring. A classic design that adds character to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.</p>,Factory Direct Flooring,,Herringbone Flooring,herringbone-flooring,true,Title,Default Title,,,,,,,,73953-8003,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/chic_parquet_lvt_dry_back_light_walnut_8003_14_1.jpg?v=1779041638,1,Chic Parquet LVT Flooring Dry Back Light Walnut 8003,false,Chic Parquet LVT Flooring Dry Back Light Walnut 8003,Elegant herringbone pattern flooring from Factory Direct Flooring. A classic design that adds character to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.,,kg,,,active
chic-parquet-lvt-flooring-dry-back-light-walnut-8003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/chic_parquet_lvt_dry_back_light_walnut_8003_6_5.jpg?v=1779041639,2,Chic Parquet LVT Flooring Dry Back Light Walnut 8003,,,,,,,,
chic-parquet-lvt-flooring-dry-back-oak-nature-8002,Chic Parquet LVT Flooring Dry Back Oak Nature 8002,<h2>Chic Parquet LVT Flooring Dry Back Oak Nature 8002</h2><p>Elegant herringbone pattern flooring from Factory Direct Flooring. A classic design that adds character to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.</p>,Factory Direct Flooring,,Herringbone Flooring,herringbone-flooring,true,Title,Default Title,,,,,,,,73952-8002,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/chic_parquet_lvt_dry_back_oak_nature_8002_1_1.jpg?v=1779041637,1,Chic Parquet LVT Flooring Dry Back Oak Nature 8002,false,Chic Parquet LVT Flooring Dry Back Oak Nature 8002,Elegant herringbone pattern flooring from Factory Direct Flooring. A classic design that adds character to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.,,kg,,,active
chic-parquet-lvt-flooring-dry-back-oak-nature-8002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/chic_parquet_lvt_dry_back_oak_nature_8002_7_3.jpg?v=1779041637,2,Chic Parquet LVT Flooring Dry Back Oak Nature 8002,,,,,,,,
chic-parquet-lvt-flooring-dry-back-oak-haze-8001,Chic Parquet LVT Flooring Dry Back Oak Haze 8001,<h2>Chic Parquet LVT Flooring Dry Back Oak Haze 8001</h2><p>Elegant herringbone pattern flooring from Factory Direct Flooring. A classic design that adds character to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.</p>,Factory Direct Flooring,,Herringbone Flooring,herringbone-flooring,true,Title,Default Title,,,,,,,,73951-8001,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/chic_parquet_lvt_dry_back_oak_haze_8001_1_2.jpg?v=1779041635,1,Chic Parquet LVT Flooring Dry Back Oak Haze 8001,false,Chic Parquet LVT Flooring Dry Back Oak Haze 8001,Elegant herringbone pattern flooring from Factory Direct Flooring. A classic design that adds character to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.,,kg,,,active
chic-parquet-lvt-flooring-dry-back-oak-haze-8001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/chic_parquet_lvt_dry_back_oak_haze_8001_13.jpg?v=1779041636,2,Chic Parquet LVT Flooring Dry Back Oak Haze 8001,,,,,,,,
chic-parquet-dry-back-lvt-herringbone-flooring-harbour,Chic Parquet Dry Back Lvt Herringbone Flooring Harbour,<h2>Chic Parquet Dry Back Lvt Herringbone Flooring Harbour</h2><p>Elegant herringbone pattern flooring from Factory Direct Flooring. A classic design that adds character to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.</p>,Factory Direct Flooring,,Herringbone Flooring,herringbone-flooring,true,Title,Default Title,,,,,,,,73939ST,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/chic_parquet_dry_back_herringbone_harbour_12_1.jpg?v=1779041634,1,Chic Parquet Dry Back Lvt Herringbone Flooring Harbour,false,Chic Parquet Dry Back Lvt Herringbone Flooring Harbour,Elegant herringbone pattern flooring from Factory Direct Flooring. A classic design that adds character to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.,,kg,,,active
chic-parquet-dry-back-lvt-herringbone-flooring-harbour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/chic_parquet_dry_back_herringbone_harbour_7_2.jpg?v=1779041634,2,Chic Parquet Dry Back Lvt Herringbone Flooring Harbour,,,,,,,,
prestige-herringbone-laminate-flooring-faded-oak-8mm-3678,Prestige Herringbone Laminate flooring Faded Oak 8mm 3678,<h2>Prestige Herringbone Laminate flooring Faded Oak 8mm 3678</h2><p>Elegant herringbone pattern flooring from Factory Direct Flooring. A classic design that adds character to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.</p>,Factory Direct Flooring,,Herringbone Flooring,herringbone-flooring,true,Title,Default Title,,,,,,,,67268-FC33,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/prestige-herringbone-faded-oak-8mm-laminate-3678-lifestyle-1.jpg?v=1779041632,1,Prestige Herringbone Laminate flooring Faded Oak 8mm 3678,false,Prestige Herringbone Laminate flooring Faded Oak 8mm 3678,Elegant herringbone pattern flooring from Factory Direct Flooring. A classic design that adds character to any room. Available in wood and LVT options. Suits both traditional and contemporary interiors.,,kg,,,active
prestige-herringbone-laminate-flooring-faded-oak-8mm-3678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/prestige_herringbone_faded_oak_8mm_laminate_3678.jpg?v=1779041633,2,Prestige Herringbone Laminate flooring Faded Oak 8mm 3678,,,,,,,,
